시군구,번지,단지명,주소,위도,경도,수집여부
서울특별시 마포구 신정동,74-1,씨제이리버힐,서울특별시 마포구 신정동 74-1 씨제이리버힐,37.5430117794769,126.931437281016,Y
서울특별시 송파구 송파동,180-7,노보빌아파트,서울특별시 송파구 송파동 180-7 노보빌아파트,37.5012126165241,127.115177514859,Y
서울특별시 강남구 청담동,127-12,상지리츠빌5A,서울특별시 강남구 청담동 127-12 상지리츠빌5A,37.5265431712186,127.052029129244,Y
서울특별시 구로구 구로동,780-55,황산(780-55),서울특별시 구로구 구로동 780-55 황산(780-55),37.4871633854125,126.888563389519,Y
서울특별시 은평구 갈현동,522-16,웰빙,서울특별시 은평구 갈현동 522-16 웰빙,37.6176911007056,126.910708074183,Y
서울특별시 성북구 동선동5가,69-1,트라움하임,서울특별시 성북구 동선동5가 69-1 트라움하임,37.5955725469059,127.017663274029,Y
서울특별시 구로구 구로동,740-2,대산빌라,서울특별시 구로구 구로동 740-2 대산빌라,37.4890302731826,126.88666924381,Y
서울특별시 구로구 구로동,740-62,(740-62),서울특별시 구로구 구로동 740-62 (740-62),37.4893029329376,126.886216085851,Y
서울특별시 구로구 구로동,106,동도아르떼빌,서울특별시 구로구 구로동 106 동도아르떼빌,37.498445626529,126.891286390239,Y
서울특별시 구로구 구로동,807-29,(807-29),서울특별시 구로구 구로동 807-29 (807-29),37.4865936767158,126.885825130703,Y
서울특별시 관악구 남현동,1081-4,우평,서울특별시 관악구 남현동 1081-4 우평,37.4745739543622,126.975500653088,Y
서울특별시 금천구 독산동,907-21,한솔아트빌라,서울특별시 금천구 독산동 907-21 한솔아트빌라,37.4767332722161,126.910564814452,Y
서울특별시 구로구 구로동,794-26,(794-26),서울특별시 구로구 구로동 794-26 (794-26),37.48575327395,126.88795548171,Y
서울특별시 구로구 구로동,796-14,(796-14),서울특별시 구로구 구로동 796-14 (796-14),37.4853158911155,126.88916165982,Y
서울특별시 은평구 신사동,338-7,뉴월드,서울특별시 은평구 신사동 338-7 뉴월드,37.5900454713013,126.912737281045,Y
서울특별시 강북구 우이동,117-3,다인플레움,서울특별시 강북구 우이동 117-3 다인플레움,37.6586517021776,127.011938164744,Y
서울특별시 강서구 내발산동,676-26,청솔103동,서울특별시 강서구 내발산동 676-26 청솔103동,37.5525613018304,126.838836203006,Y
서울특별시 강북구 미아동,137-17,한솔드림빌,서울특별시 강북구 미아동 137-17 한솔드림빌,37.6189070183593,127.029730972729,Y
서울특별시 구로구 구로동,746-9,(746-9),서울특별시 구로구 구로동 746-9 (746-9),37.4870343823184,126.886503332367,Y
서울특별시 은평구 응암동,81-164,유로카운티,서울특별시 은평구 응암동 81-164 유로카운티,37.6002937054347,126.92825023222,Y
서울특별시 종로구 명륜1가,33-85,리치캐슬아파트,서울특별시 종로구 명륜1가 33-85 리치캐슬아파트,37.588559805649,126.997822939006,Y
서울특별시 중랑구 면목동,1339-2,동성네스트빌101,서울특별시 중랑구 면목동 1339-2 동성네스트빌101,37.5721155540236,127.087583654259,Y
서울특별시 송파구 문정동,70-16,그랜빌캐슬,서울특별시 송파구 문정동 70-16 그랜빌캐슬,37.4830633448891,127.12486546684,Y
서울특별시 강북구 우이동,5-5,두온리치벨리,서울특별시 강북구 우이동 5-5 두온리치벨리,37.6624873798057,127.01343707647,Y
서울특별시 종로구 창신동,602-1,MID그린(8동),서울특별시 종로구 창신동 602-1 MID그린(8동),37.5773570880379,127.009910437574,Y
서울특별시 구로구 구로동,745-28,보성,서울특별시 구로구 구로동 745-28 보성,37.4874090827263,126.886286122261,Y
서울특별시 서대문구 북아현동,153-25,153-25,서울특별시 서대문구 북아현동 153-25 153-25,,,N
서울특별시 관악구 봉천동,1690-163,삼성아트빌(1690-163),서울특별시 관악구 봉천동 1690-163 삼성아트빌(1690-163),37.4763248814009,126.966966318441,Y
서울특별시 은평구 증산동,193-1,자선메르시안(193),서울특별시 은평구 증산동 193-1 자선메르시안(193),37.5876180458938,126.909542951715,Y
서울특별시 마포구 용강동,496-7,마포지구시범3동,서울특별시 마포구 용강동 496-7 마포지구시범3동,37.5415442278132,126.938291129494,Y
서울특별시 서초구 반포동,30-15,반포현대,서울특별시 서초구 반포동 30-15 반포현대,,,N
서울특별시 강남구 삼성동,97,시티(A동),서울특별시 강남구 삼성동 97 시티(A동),37.5190077336366,127.063943736117,Y
서울특별시 서초구 서초동,1642-4,현대빌리지,서울특별시 서초구 서초동 1642-4 현대빌리지,37.4915853935868,127.017145289993,Y
서울특별시 강남구 역삼동,775-15,현대하이츠,서울특별시 강남구 역삼동 775-15 현대하이츠,37.4955206942592,127.040518721089,Y
서울특별시 송파구 가락동,173-4,금홍해오름,서울특별시 송파구 가락동 173-4 금홍해오름,37.496561392093,127.134020969509,Y
서울특별시 금천구 독산동,992,리치힐103동(992-0),서울특별시 금천구 독산동 992 리치힐103동(992-0),37.4737364350737,126.904254656068,Y
서울특별시 강서구 화곡동,350-34,계명(350-34),서울특별시 강서구 화곡동 350-34 계명(350-34),37.5338092596585,126.844679542371,Y
서울특별시 동작구 사당동,238-6,레디앙스,서울특별시 동작구 사당동 238-6 레디앙스,37.481766217801,126.966191708751,Y
서울특별시 강남구 도곡동,200-5,월드메르디앙102동,서울특별시 강남구 도곡동 200-5 월드메르디앙102동,37.4869280098086,127.043927999425,Y
서울특별시 서대문구 충정로3가,3-46,행복한,서울특별시 서대문구 충정로3가 3-46 행복한,37.5626547741232,126.96081221423,Y
서울특별시 종로구 명륜1가,45-5,아미레스아파트,서울특별시 종로구 명륜1가 45-5 아미레스아파트,37.5869572248416,126.998895641894,Y
서울특별시 중랑구 면목동,91-58,세모,서울특별시 중랑구 면목동 91-58 세모,37.5926984475024,127.087619999109,Y
서울특별시 강서구 화곡동,1077-1,대종,서울특별시 강서구 화곡동 1077-1 대종,37.5402442217119,126.840839792453,Y
서울특별시 강북구 우이동,84-8,북한산노블리스빌,서울특별시 강북구 우이동 84-8 북한산노블리스빌,37.6524450107867,127.008932140672,Y
서울특별시 관악구 봉천동,729-24,캐릭터그린빌,서울특별시 관악구 봉천동 729-24 캐릭터그린빌,37.4917978147045,126.925427705065,Y
서울특별시 용산구 한남동,1-35,유엔맨숀,서울특별시 용산구 한남동 1-35 유엔맨숀,37.535879237882,127.011679040439,Y
서울특별시 구로구 구로동,730-2,남촌홈타운(730-2),서울특별시 구로구 구로동 730-2 남촌홈타운(730-2),37.4903363718045,126.88770563821,Y
서울특별시 서대문구 북아현동,1-49,우민B,서울특별시 서대문구 북아현동 1-49 우민B,37.5644307079268,126.95737368342,Y
서울특별시 중랑구 면목동,157-3,영우,서울특별시 중랑구 면목동 157-3 영우,37.5840020499365,127.082521288101,Y
서울특별시 용산구 이촌동,301-170,반도,서울특별시 용산구 이촌동 301-170 반도,37.5170232712561,126.982051655168,Y
서울특별시 강서구 공항동,14-10,스카이,서울특별시 강서구 공항동 14-10 스카이,37.5626148867809,126.813785024509,Y
서울특별시 서초구 방배동,878-26,효산빌라트,서울특별시 서초구 방배동 878-26 효산빌라트,37.4897128090564,126.995304258328,Y
서울특별시 구로구 구로동,780-75,(780-75)한신빌라,서울특별시 구로구 구로동 780-75 (780-75)한신빌라,37.4870432214438,126.888595679899,Y
서울특별시 구로구 구로동,792-29,한신(792-29),서울특별시 구로구 구로동 792-29 한신(792-29),37.4864375630314,126.888785856975,Y
서울특별시 동작구 상도동,472-24,숭실위드,서울특별시 동작구 상도동 472-24 숭실위드,37.4966596776054,126.952075207045,Y
서울특별시 동대문구 제기동,892-114,명경아트빌,서울특별시 동대문구 제기동 892-114 명경아트빌,37.5823327027063,127.036314309902,Y
서울특별시 강서구 화곡동,918-18,태영,서울특별시 강서구 화곡동 918-18 태영,37.5299020747446,126.844339868685,Y
서울특별시 관악구 신림동,412-363,삼성홈타운,서울특별시 관악구 신림동 412-363 삼성홈타운,37.4756500640569,126.930505356827,Y
서울특별시 강서구 화곡동,1039-2,은하,서울특별시 강서구 화곡동 1039-2 은하,37.5432835900986,126.833286242329,Y
서울특별시 중구 신당동,432-970,글로리안(B),서울특별시 중구 신당동 432-970 글로리안(B),37.5505790894801,127.006384146585,Y
서울특별시 성북구 삼선동3가,3-1,진성,서울특별시 성북구 삼선동3가 3-1 진성,37.5883755182884,127.010918112843,Y
서울특별시 서초구 반포동,100-1,노블하우스,서울특별시 서초구 반포동 100-1 노블하우스,37.4960328771322,126.996554115353,Y
서울특별시 강남구 논현동,192-3,논현동프라임,서울특별시 강남구 논현동 192-3 논현동프라임,37.5081771663548,127.032832479505,Y
서울특별시 구로구 구로동,740-58,(740-58),서울특별시 구로구 구로동 740-58 (740-58),37.4890554609871,126.886065169462,Y
서울특별시 은평구 응암동,115-4,신진뉴캐슬,서울특별시 은평구 응암동 115-4 신진뉴캐슬,37.5987852691947,126.919985804076,Y
서울특별시 서초구 서초동,1513-2,N-Suite(1513-2),서울특별시 서초구 서초동 1513-2 N-Suite(1513-2),37.4865782974292,127.006495044753,Y
서울특별시 종로구 창신동,601-2,MID그린(3동),서울특별시 종로구 창신동 601-2 MID그린(3동),37.5779534469666,127.010018969316,Y
서울특별시 강북구 수유동,280-14,궁전,서울특별시 강북구 수유동 280-14 궁전,37.6472642622159,127.012884994365,Y
서울특별시 종로구 숭인동,76,롯데캐슬천지인,서울특별시 종로구 숭인동 76 롯데캐슬천지인,37.5738517068991,127.016177810477,Y
서울특별시 송파구 오금동,75,다성이즈빌클래식,서울특별시 송파구 오금동 75 다성이즈빌클래식,37.5048912602619,127.136084496103,Y
서울특별시 강남구 청담동,141-1,청담매스터빌,서울특별시 강남구 청담동 141-1 청담매스터빌,37.5275737047387,127.044142222884,Y
서울특별시 서초구 반포동,65-1,궁전,서울특별시 서초구 반포동 65-1 궁전,37.5004324493613,127.000714051988,Y
서울특별시 동대문구 장안동,404-13,(아이엔에스새터),서울특별시 동대문구 장안동 404-13 (아이엔에스새터),37.5645003935628,127.06256266883,Y
서울특별시 은평구 구산동,347-1,진성아파트,서울특별시 은평구 구산동 347-1 진성아파트,37.614427321767,126.907268679165,Y
서울특별시 서대문구 홍은동,48,유진맨션,서울특별시 서대문구 홍은동 48 유진맨션,37.5925681649947,126.943904498891,Y
서울특별시 강동구 길동,74,골든빌,서울특별시 강동구 길동 74 골든빌,37.5429895178835,127.147972808302,Y
서울특별시 마포구 합정동,469,한국프라우드,서울특별시 마포구 합정동 469 한국프라우드,37.5488176019217,126.908518883684,Y
서울특별시 강북구 수유동,45-93,대성월드빌,서울특별시 강북구 수유동 45-93 대성월드빌,37.6351861167811,127.021519777369,Y
서울특별시 마포구 연남동,250-8,서암,서울특별시 마포구 연남동 250-8 서암,37.5642054637225,126.922221112941,Y
서울특별시 강서구 등촌동,660-5,삼성,서울특별시 강서구 등촌동 660-5 삼성,37.5574540652402,126.849619175022,Y
서울특별시 서초구 방배동,985-15,엘르빌,서울특별시 서초구 방배동 985-15 엘르빌,37.4809335666955,126.99977003417,Y
서울특별시 송파구 송파동,100,한양파크뷰,서울특별시 송파구 송파동 100 한양파크뷰,37.5035084220692,127.115593611568,Y
서울특별시 관악구 신림동,667-16,월드,서울특별시 관악구 신림동 667-16 월드,37.4637304754931,126.919261161895,Y
서울특별시 서대문구 북아현동,1-46,문영센스빌,서울특별시 서대문구 북아현동 1-46 문영센스빌,37.5639751184798,126.956999070146,Y
서울특별시 용산구 한남동,263-10,성아1,서울특별시 용산구 한남동 263-10 성아1,37.5342112065771,127.008636411833,Y
서울특별시 구로구 구로동,743-34,(743-34),서울특별시 구로구 구로동 743-34 (743-34),37.4886819453005,126.886953016655,Y
서울특별시 마포구 성산동,210-10,골든빌(210-10),서울특별시 마포구 성산동 210-10 골든빌(210-10),37.5612241008805,126.916595102204,Y
서울특별시 서초구 서초동,1316-31,밀라텔쉐르빌,서울특별시 서초구 서초동 1316-31 밀라텔쉐르빌,37.4983307129453,127.023783348659,Y
서울특별시 서대문구 북가좌동,336-4,명진,서울특별시 서대문구 북가좌동 336-4 명진,37.5859047961172,126.914482070948,Y
서울특별시 강서구 화곡동,1130-1,송이,서울특별시 강서구 화곡동 1130-1 송이,37.5522071761244,126.854417079168,Y
서울특별시 강동구 길동,352-3,양촌,서울특별시 강동구 길동 352-3 양촌,37.5403594924826,127.14558828287,Y
서울특별시 중랑구 면목동,499-42,삼일,서울특별시 중랑구 면목동 499-42 삼일,37.5837006041777,127.087974008027,Y
서울특별시 중랑구 묵동,122-55,로얄,서울특별시 중랑구 묵동 122-55 로얄,37.6104131324962,127.080076144698,Y
서울특별시 은평구 응암동,118-68,에버그린,서울특별시 은평구 응암동 118-68 에버그린,37.5966736755986,126.917842021483,Y
서울특별시 은평구 구산동,308-5,타워,서울특별시 은평구 구산동 308-5 타워,37.6169714091422,126.903519116874,Y
서울특별시 구로구 궁동,211-1,선우쉐르빌,서울특별시 구로구 궁동 211-1 선우쉐르빌,37.4951252113332,126.831703451986,Y
서울특별시 은평구 응암동,118-62,자선메르시안(118-62),서울특별시 은평구 응암동 118-62 자선메르시안(118-62),37.5971743432146,126.918212320529,Y
서울특별시 용산구 문배동,11-14,이안용산1차(101동),서울특별시 용산구 문배동 11-14 이안용산1차(101동),37.5374934837145,126.969658257565,Y
서울특별시 구로구 구로동,770-29,(770-29),서울특별시 구로구 구로동 770-29 (770-29),37.4879136147765,126.88861688856,Y
서울특별시 서대문구 홍제동,312-223,월드뷰,서울특별시 서대문구 홍제동 312-223 월드뷰,37.5862020159456,126.941476633967,Y
서울특별시 강동구 길동,353-40,유덕휴먼빌,서울특별시 강동구 길동 353-40 유덕휴먼빌,37.5398985664373,127.145786982837,Y
서울특별시 관악구 봉천동,685-100,보람(685-100),서울특별시 관악구 봉천동 685-100 보람(685-100),37.4928787675848,126.933929029936,Y
서울특별시 구로구 구로동,743-72,(743-72),서울특별시 구로구 구로동 743-72 (743-72),37.4887533019128,126.887232537681,Y
서울특별시 은평구 갈현동,488-16,천수,서울특별시 은평구 갈현동 488-16 천수,37.614260473338,126.914320263354,Y
서울특별시 중랑구 면목동,142-8,포인트아파트비동,서울특별시 중랑구 면목동 142-8 포인트아파트비동,37.5894598938076,127.081757384823,Y
서울특별시 중구 신당동,413-4,태원팰리스,서울특별시 중구 신당동 413-4 태원팰리스,37.5584828805935,127.010586891775,Y
서울특별시 구로구 구로동,780-41,(780-41),서울특별시 구로구 구로동 780-41 (780-41),37.486993883551,126.889402620378,Y
서울특별시 강서구 화곡동,343-75,우성(343-75),서울특별시 강서구 화곡동 343-75 우성(343-75),37.5308485816949,126.846062774269,Y
서울특별시 구로구 구로동,740-107,안정빌라,서울특별시 구로구 구로동 740-107 안정빌라,37.4888863511996,126.886261833772,Y
서울특별시 서대문구 홍은동,277-60,넥서스빌,서울특별시 서대문구 홍은동 277-60 넥서스빌,37.581799176054,126.932762662701,Y
서울특별시 구로구 오류동,46-1,이좋은집,서울특별시 구로구 오류동 46-1 이좋은집,37.4948283467376,126.842024858993,Y
서울특별시 강서구 화곡동,343-39,우성(343-39),서울특별시 강서구 화곡동 343-39 우성(343-39),37.5310000178025,126.846045832003,Y
서울특별시 서대문구 북아현동,1-50,우민A,서울특별시 서대문구 북아현동 1-50 우민A,37.5644699830209,126.957101899058,Y
서울특별시 은평구 증산동,162-18,자선메르시안(162-18),서울특별시 은평구 증산동 162-18 자선메르시안(162-18),37.5864199722439,126.910694831966,Y
서울특별시 은평구 증산동,164-17,자선메르시안(164-17),서울특별시 은평구 증산동 164-17 자선메르시안(164-17),37.5856686207346,126.910676708781,Y
서울특별시 마포구 망원동,381-9,삼우하이뷰,서울특별시 마포구 망원동 381-9 삼우하이뷰,37.5542912453433,126.908158871585,Y
서울특별시 중구 신당동,432-2164,도현블랑빌,서울특별시 중구 신당동 432-2164 도현블랑빌,37.5480424320662,127.00611980975,Y
서울특별시 서초구 방배동,808-11,방배힐2차,서울특별시 서초구 방배동 808-11 방배힐2차,37.4919531555955,126.993262843267,Y
서울특별시 동작구 상도동,56-45,수정빌라트(56-45),서울특별시 동작구 상도동 56-45 수정빌라트(56-45),37.5007926761642,126.952503667783,Y
서울특별시 구로구 개봉동,318-36,신양지(가동),서울특별시 구로구 개봉동 318-36 신양지(가동),37.4933852477662,126.851218438231,Y
서울특별시 서초구 서초동,1633-1,월드메르디앙B,서울특별시 서초구 서초동 1633-1 월드메르디앙B,37.491722142644,127.022163119251,Y
서울특별시 강남구 삼성동,37,호산프라자,서울특별시 강남구 삼성동 37 호산프라자,37.5109601739313,127.043966510489,Y
서울특별시 강서구 내발산동,697-12,태일,서울특별시 강서구 내발산동 697-12 태일,37.5520490112927,126.833331338576,Y
서울특별시 동작구 대방동,43-9,비전,서울특별시 동작구 대방동 43-9 비전,37.5117543393136,126.933526925187,Y
서울특별시 강동구 암사동,449,한양그린,서울특별시 강동구 암사동 449 한양그린,37.5566866278268,127.136796907736,Y
서울특별시 은평구 갈현동,136-6,대훈,서울특별시 은평구 갈현동 136-6 대훈,37.6173950480443,126.916381413577,Y
서울특별시 노원구 공릉동,400-8,신한양아파트,서울특별시 노원구 공릉동 400-8 신한양아파트,37.6244535619809,127.072007241656,Y
서울특별시 금천구 시흥동,959-11,백운스위트빌,서울특별시 금천구 시흥동 959-11 백운스위트빌,37.4397952912048,126.904357805357,Y
서울특별시 강동구 길동,380-6,광남아파트102동,서울특별시 강동구 길동 380-6 광남아파트102동,37.5388234399032,127.13864976801,Y
서울특별시 중구 신당동,377-26,약수넥스빌,서울특별시 중구 신당동 377-26 약수넥스빌,37.5578558434774,127.010950327587,Y
서울특별시 중랑구 망우동,508-17,현대,서울특별시 중랑구 망우동 508-17 현대,37.5964697222421,127.094628371646,Y
서울특별시 양천구 신월동,8-2,수명산타워빌,서울특별시 양천구 신월동 8-2 수명산타워빌,37.5430218835522,126.828527662254,Y
서울특별시 송파구 가락동,6-8,정산파크뷰,서울특별시 송파구 가락동 6-8 정산파크뷰,37.5026288977539,127.123997705424,Y
서울특별시 강서구 화곡동,992-10,우장산청솔(992-10),서울특별시 강서구 화곡동 992-10 우장산청솔(992-10),37.5520472372767,126.844719109061,Y
서울특별시 강동구 성내동,459-9,삼성파크타워,서울특별시 강동구 성내동 459-9 삼성파크타워,37.5274064148067,127.121816928904,Y
서울특별시 중구 중림동,149,성요셉,서울특별시 중구 중림동 149 성요셉,37.5595875821395,126.967257249333,Y
서울특별시 강남구 삼성동,105,래미안삼성1차(105-0),서울특별시 강남구 삼성동 105 래미안삼성1차(105-0),37.5157085537793,127.062722690782,Y
서울특별시 서초구 반포동,95-14,청목아트빌,서울특별시 서초구 반포동 95-14 청목아트빌,37.4982941648566,126.997898390284,Y
서울특별시 종로구 숭인동,473,하림빌라트,서울특별시 종로구 숭인동 473 하림빌라트,37.5785305640487,127.021327082749,Y
서울특별시 중랑구 중화동,11-7,현대휴앤미(102동),서울특별시 중랑구 중화동 11-7 현대휴앤미(102동),37.6031130112872,127.084391352869,Y
서울특별시 용산구 한강로3가,63-387,시티파크(2단지),서울특별시 용산구 한강로3가 63-387 시티파크(2단지),37.5261585854458,126.969883111317,Y
서울특별시 용산구 한강로3가,63-389,용산시티파크(1단지),서울특별시 용산구 한강로3가 63-389 용산시티파크(1단지),37.5251113403049,126.969145035914,Y
서울특별시 동대문구 장안동,350-7,현대리노빌101동,서울특별시 동대문구 장안동 350-7 현대리노빌101동,37.5669252757047,127.070801471018,Y
서울특별시 마포구 창전동,444,서강예가,서울특별시 마포구 창전동 444 서강예가,37.5483625364439,126.929439473336,Y
서울특별시 마포구 신수동,457,벽산솔렌스힐,서울특별시 마포구 신수동 457 벽산솔렌스힐,37.5494230649757,126.936017162939,Y
서울특별시 강서구 내발산동,738,청솔숲속마을102동,서울특별시 강서구 내발산동 738 청솔숲속마을102동,37.5519375780382,126.839856397012,Y
서울특별시 강서구 내발산동,742,마곡수명산파크1단지,서울특별시 강서구 내발산동 742 마곡수명산파크1단지,37.554378050436,126.830206010388,Y
서울특별시 구로구 신도림동,412-3,신도림팰러티움,서울특별시 구로구 신도림동 412-3 신도림팰러티움,37.5039563124013,126.881857090192,Y
서울특별시 구로구 구로동,744-3,(744-3),서울특별시 구로구 구로동 744-3 (744-3),37.4880485069244,126.886921519671,Y
서울특별시 은평구 대조동,87-30,초원넥스빌,서울특별시 은평구 대조동 87-30 초원넥스빌,37.6128073053021,126.922724704682,Y
서울특별시 동대문구 휘경동,366,동일스위트리버,서울특별시 동대문구 휘경동 366 동일스위트리버,37.5874102629887,127.068693094024,Y
서울특별시 마포구 연남동,254-1,엘르빌2,서울특별시 마포구 연남동 254-1 엘르빌2,37.563768023568,126.923036053593,Y
서울특별시 은평구 녹번동,29-108,리베하임,서울특별시 은평구 녹번동 29-108 리베하임,37.6045440914878,126.932780813504,Y
서울특별시 동작구 상도동,521,포스코더샵,서울특별시 동작구 상도동 521 포스코더샵,37.5020771686333,126.942973546609,Y
서울특별시 동작구 상도동,126-32,현산푸른숲,서울특별시 동작구 상도동 126-32 현산푸른숲,37.4933266881339,126.954858075968,Y
서울특별시 송파구 잠실동,35,트리지움,서울특별시 송파구 잠실동 35 트리지움,37.5099174003709,127.091143733839,Y
서울특별시 강서구 내발산동,759,마곡수명산파크6단지,서울특별시 강서구 내발산동 759 마곡수명산파크6단지,37.5503706507753,126.825729445463,Y
서울특별시 강동구 암사동,503-6,대은팰리스뷰(102),서울특별시 강동구 암사동 503-6 대은팰리스뷰(102),37.5525621851953,127.127575721364,Y
서울특별시 강동구 암사동,413,프라이어팰리스,서울특별시 강동구 암사동 413 프라이어팰리스,37.5535270917359,127.139500544208,Y
서울특별시 서대문구 홍은동,265-344,도양라비앙(102동),서울특별시 서대문구 홍은동 265-344 도양라비앙(102동),37.5861923090003,126.934490748983,Y
서울특별시 서대문구 북가좌동,325-18,충우팰리스1,서울특별시 서대문구 북가좌동 325-18 충우팰리스1,37.5821521251106,126.911021343991,Y
서울특별시 동대문구 장안동,302-2,장안동파크뷰,서울특별시 동대문구 장안동 302-2 장안동파크뷰,37.5765346282017,127.071448140257,Y
서울특별시 동대문구 장안동,329-3,래미안장안2차,서울특별시 동대문구 장안동 329-3 래미안장안2차,37.5739643441634,127.075387468834,Y
서울특별시 중구 신당동,290-90,청구드림,서울특별시 중구 신당동 290-90 청구드림,37.561044379755,127.015749929916,Y
서울특별시 성북구 장위동,60-1,삼익아파트,서울특별시 성북구 장위동 60-1 삼익아파트,37.6133754250853,127.057650911265,Y
서울특별시 성북구 길음동,1283,길음뉴타운6단지(래미안),서울특별시 성북구 길음동 1283 길음뉴타운6단지(래미안),37.6062694708825,127.022893664052,Y
서울특별시 영등포구 대림동,1122,신대림자이2단지,서울특별시 영등포구 대림동 1122 신대림자이2단지,37.4860019396281,126.902250469811,Y
서울특별시 강남구 삼성동,117-18,현대빌라트,서울특별시 강남구 삼성동 117-18 현대빌라트,37.512317772077,127.051829796699,Y
서울특별시 강서구 화곡동,400-42,뉴파인,서울특별시 강서구 화곡동 400-42 뉴파인,37.53852358093,126.841440643114,Y
서울특별시 영등포구 당산동,121-134,성재I캐슬2차,서울특별시 영등포구 당산동 121-134 성재I캐슬2차,37.5265917134003,126.90814611825,Y
서울특별시 강서구 내발산동,751,마곡수명산파크3단지,서울특별시 강서구 내발산동 751 마곡수명산파크3단지,37.5528192530167,126.824912207374,Y
서울특별시 강남구 청담동,102-5,연세힐하우스(Ⅱ),서울특별시 강남구 청담동 102-5 연세힐하우스(Ⅱ),37.5288908170279,127.046647994675,Y
서울특별시 관악구 봉천동,41-253,에메랄드101동,서울특별시 관악구 봉천동 41-253 에메랄드101동,37.4857735154824,126.953628934323,Y
서울특별시 구로구 고척동,167-102,진성그린아파트,서울특별시 구로구 고척동 167-102 진성그린아파트,37.5056628707698,126.854898603431,Y
서울특별시 동작구 사당동,64-128,라이즈2동,서울특별시 동작구 사당동 64-128 라이즈2동,37.4905462263817,126.978755626307,Y
서울특별시 송파구 장지동,843,송파파인타운9단지,서울특별시 송파구 장지동 843 송파파인타운9단지,37.4781865623828,127.128795455004,Y
서울특별시 구로구 구로동,799-5,대길B,서울특별시 구로구 구로동 799-5 대길B,37.4855834550282,126.888072760527,Y
서울특별시 구로구 구로동,1282,덕영드림,서울특별시 구로구 구로동 1282 덕영드림,37.5008467014671,126.88406850513,Y
서울특별시 강서구 염창동,303,강변코아루,서울특별시 강서구 염창동 303 강변코아루,37.5532976986152,126.873456154135,Y
서울특별시 강동구 암사동,503-31,대은팰리스뷰(101),서울특별시 강동구 암사동 503-31 대은팰리스뷰(101),37.5525621851953,127.127575721364,Y
서울특별시 중랑구 면목동,1286-1,동일스카이씨티(37차),서울특별시 중랑구 면목동 1286-1 동일스카이씨티(37차),37.5922409204764,127.088710197832,Y
서울특별시 종로구 인의동,48-2,효성쥬얼리시티,서울특별시 종로구 인의동 48-2 효성쥬얼리시티,37.5714829206881,126.998666645245,Y
서울특별시 노원구 공릉동,269-2,청구빌아파트,서울특별시 노원구 공릉동 269-2 청구빌아파트,37.6217066388283,127.080634235785,Y
서울특별시 구로구 구로동,747-52,(747-52),서울특별시 구로구 구로동 747-52 (747-52),37.4867313016262,126.886710142828,Y
서울특별시 관악구 봉천동,856-1,대우디오슈페리움2단지,서울특별시 관악구 봉천동 856-1 대우디오슈페리움2단지,37.4802678000181,126.953141656992,Y
서울특별시 강남구 역삼동,635-5,풍림지오빌,서울특별시 강남구 역삼동 635-5 풍림지오빌,37.5022483202241,127.029974397827,Y
서울특별시 강남구 대치동,938-16,삼환SOGOOD,서울특별시 강남구 대치동 938-16 삼환SOGOOD,37.4974397382454,127.054637722229,Y
서울특별시 은평구 신사동,26-20,신선,서울특별시 은평구 신사동 26-20 신선,37.597389745001,126.913010551317,Y
서울특별시 성북구 돈암동,639,돈암힐스테이트,서울특별시 성북구 돈암동 639 돈암힐스테이트,37.5986117692027,127.015075015956,Y
서울특별시 동대문구 답십리동,998,두산위브,서울특별시 동대문구 답십리동 998 두산위브,37.5661858435952,127.057693983227,Y
서울특별시 관악구 남현동,602-200,삼성홈타운,서울특별시 관악구 남현동 602-200 삼성홈타운,37.4730211643965,126.980936214706,Y
서울특별시 관악구 남현동,1053-14,진영씨티파크APT,서울특별시 관악구 남현동 1053-14 진영씨티파크APT,37.4735173823951,126.972039302948,Y
서울특별시 강남구 역삼동,706-10,우림루미아트2,서울특별시 강남구 역삼동 706-10 우림루미아트2,37.5023884741089,127.043448153618,Y
서울특별시 서초구 서초동,1617-13,상지리츠빌(1617-13),서울특별시 서초구 서초동 1617-13 상지리츠빌(1617-13),37.4878653588428,127.022271998176,Y
서울특별시 동대문구 용두동,255-66,청계천대성스카이렉스2,서울특별시 동대문구 용두동 255-66 청계천대성스카이렉스2,37.5703397413814,127.029907259076,Y
서울특별시 양천구 신정동,888-8,이연에버리치,서울특별시 양천구 신정동 888-8 이연에버리치,37.5271641668167,126.862224818432,Y
서울특별시 동작구 상도동,380-1,성우아파트,서울특별시 동작구 상도동 380-1 성우아파트,37.4937813766058,126.935855008782,Y
서울특별시 마포구 대흥동,18-55,성신,서울특별시 마포구 대흥동 18-55 성신,37.5535166440761,126.944921307446,Y
서울특별시 중구 신당동,432-1061,토토타워(5차),서울특별시 중구 신당동 432-1061 토토타워(5차),37.5505885617354,127.006162568342,Y
서울특별시 동대문구 장안동,284-3,푸른마을(284-3),서울특별시 동대문구 장안동 284-3 푸른마을(284-3),37.5809673447237,127.074782958485,Y
서울특별시 송파구 풍납동,254-2,송파N-suite,서울특별시 송파구 풍납동 254-2 송파N-suite,37.5324717782679,127.115052918434,Y
서울특별시 영등포구 대림동,1120,온누리,서울특별시 영등포구 대림동 1120 온누리,37.4953847013012,126.904494014174,Y
