시도,시군구,date,sale_trades,sale_price_만원,sale_pp_만원,jeonse_trades,jeonse_price_만원,jeonse_pp_만원,jeonse_count,wolse_count,lease_count,stock_units,supply_units,시군구_상위,total_unsold_exact,completed_unsold_exact,total_unsold_broad,completed_unsold_broad,total_unsold,completed_unsold,ym,wolse_share_pct,jeonse_ratio_pct,price_6m_change_pct,price_12m_change_pct,price_24m_change_pct,future_6m_change_pct,jeonse_12m_change_pct,wolse_share_12m_change_pctp,recent_6m_trades,recent_12m_trades,prev_6m_trades,trade_recovery_pct,supply_12m_units,supply_burden_12m_pct,unsold_per_stock_pct,completed_unsold_ratio_pct,actual_label,시장국면점수,임차지지점수,공급/미분양점수,기본상승점수,movein_6m_units,movein_18m_units,rental_movein_18m_units,signal_complex_count,undervalued_count,overvalued_count,median_peer_gap_pct,listing_count,price_discount_listing_count,median_listing_gap_pct,max_listing_discount_pct,미래입주압력_6개월_pct,미래입주압력_18개월_pct,임대입주비중_18개월_pct,저평가가능비중_pct,과대반영비중_pct,가격기준급매비중_pct,저평가가능점수,촉매점수,수익률후보점수,과열가능점수,상승확률점수,예측분류,정책메모,투자적합성점수,신뢰도낮음,투자검토가능,제외사유,호가보조지표제한,투자검토분류,투자검토분류근거,재검토조건,사람검증셋판정,사람검증셋메모,점수요약
경기도,수원시 장안구,2026-02-01,72.0,62250.0,2417.330114955521,77.0,39900.0,1553.672316384181,77.0,22.0,99.0,,0.0,수원시,,,,,,,202602,22.22222222222222,64.09638554216868,10.78682947895664,28.89697375623923,24.731709499866604,,,,414.0,897.0,483.0,-14.28571428571429,0.0,,,,,24.84714488481275,60.278985507246375,50.0,43.53650288146133,0.0,285.0,0.0,212,1,17,0.0,,,,,,,0.0,0.4716981132075472,8.018867924528301,,32.98295392510099,16.27906976744186,41.655183655727015,81.30712959930123,37.86485557090436,하락,중립,64.60552053901326,아니오,예,중립,예,판단 보류,방향성(37.9) 또는 투자적합성(64.6)이 우선 검토 기준에는 부족하지만 즉시 제외 수준은 아님,다음 1~2개 분기 거래·임차·공급 변화를 확인 후 재판정,,,"상승확률 37.9, 투자적합성 64.6, 저평가 33.0, 촉매 16.3, 과열 81.3"
인천광역시,미추홀구,2026-02-01,66.0,39900.0,1557.6253184086083,63.0,28350.0,1126.2533540460388,63.0,288.0,351.0,79059.0,0.0,미추홀구,,,,,,,202602,82.05128205128206,71.05263157894737,3.920531885866829,8.273000297581623,17.487641045230042,,,,571.0,1258.0,687.0,-16.88500727802038,0.0,0.0,,,,43.01342941369145,27.182367149758456,50.37037037037037,39.31179286048463,1298.0,3397.0,142.0,451,1,19,0.0,2153.0,0.0,,,1.6418118114319686,4.296791004186747,4.180158963791581,0.2217294900221729,4.212860310421286,0.0,44.24035102085381,22.251455119672173,32.53811177412025,62.64578308469562,37.49202592341813,하락,중립,63.39013794639383,아니오,예,중립,아니오,판단 보류,방향성(37.5) 또는 투자적합성(63.4)이 우선 검토 기준에는 부족하지만 즉시 제외 수준은 아님,다음 1~2개 분기 거래·임차·공급 변화를 확인 후 재판정,,,"상승확률 37.5, 투자적합성 63.4, 저평가 44.2, 촉매 22.3, 과열 62.6"
인천광역시,서구,2026-02-01,277.0,57000.0,2273.219693936668,264.0,33500.0,1355.0922809183678,264.0,197.0,461.0,155490.0,0.0,서구,,,,,,,202602,42.73318872017354,58.77192982456141,12.119038387692637,47.01850195070991,33.980772358340936,,,,1786.0,3487.0,1701.0,4.997060552616106,0.0,0.0,,,,44.243913090948794,24.501207729468597,50.37037037037037,38.86558053428612,5625.0,14515.0,267.0,489,12,16,0.0,2699.0,0.0,,,3.6175959868801857,9.335005466589491,1.8394764037202893,2.4539877300613497,3.2719836400817996,0.0,36.76164155475488,31.497402970271185,16.25207711762265,80.51561305819413,37.44476305275419,하락,수도권 공급 부담 경계,90.85094222673008,아니오,예,중립,아니오,판단 보류,투자적합성(90.9)은 높지만 과열 가능성(80.5)이 커서 지금은 추격보다 관찰이 적절함,"가격 조정, 거래 회복, 임차 지지 강화가 보이면 상향 검토",,,"상승확률 37.4, 투자적합성 90.9, 저평가 36.8, 촉매 31.5, 과열 80.5"
경기도,오산시,2026-02-01,98.0,42850.0,1737.8465567178068,84.0,28175.0,1106.5135469965303,84.0,62.0,146.0,75758.0,0.0,오산시,,,,,,,202602,42.465753424657535,65.75262543757293,16.173715152049063,35.00044081567637,20.95582830486325,,,,672.0,1376.0,704.0,-4.545454545454541,0.0,0.0,,,,29.93394475379408,35.96739130434783,50.37037037037037,37.15475745063196,2098.0,7235.0,1050.0,170,1,1,0.0,1052.0,78.0,6.0,25.71,2.7693444916708465,9.550146519179492,14.512785072563926,0.5882352941176471,0.5882352941176471,7.414448669201521,34.430667388218765,39.33677863910422,27.68428059117583,66.95414760832668,37.073447119540816,하락,수도권 공급 부담 경계,66.60012182000156,아니오,예,중립,아니오,판단 보류,투자적합성(66.6)은 높지만 과열 가능성(67.0)이 커서 지금은 추격보다 관찰이 적절함,"가격 조정, 거래 회복, 임차 지지 강화가 보이면 상향 검토",,,"상승확률 37.1, 투자적합성 66.6, 저평가 34.4, 촉매 39.3, 과열 67.0"
세종특별자치시,세종시,2026-02-01,167.0,59800.0,2369.827260430242,257.0,27000.0,1060.2565611392256,257.0,136.0,393.0,135841.0,0.0,세종시,,,,,,,202602,34.60559796437659,45.1505016722408,0.1740315195289499,15.7955104414651,7.696112227361018,,,,1155.0,2683.0,1528.0,-24.41099476439791,0.0,0.0,,,,48.46981111475051,27.637681159420293,50.37037037037037,41.6537054442899,,,,361,22,29,0.0,,,,,,,,6.094182825484765,8.033240997229917,,44.703952396549845,6.976744186046512,13.661233065275663,85.36905411798959,36.90969829839238,하락,중립,90.05065994778376,아니오,예,중립,예,판단 보류,사람 검증셋에서 판단보류로 표시됨. 시장 규모와 관심도는 크지만 변동성이 크고 현재 전세지지와 과열 부담을 함께 봐야 해 바로 우선 검토로 두기보다 관찰이 적절,추가 데이터와 현재 시장 체감 지표를 확인한 뒤 재판정,판단보류,시장 규모와 관심도는 크지만 변동성이 크고 현재 전세지지와 과열 부담을 함께 봐야 해 바로 우선 검토로 두기보다 관찰이 적절,"상승확률 36.9, 투자적합성 90.1, 저평가 44.7, 촉매 7.0, 과열 85.4"
제주특별자치도,제주시,2026-02-01,43.0,40000.0,1594.7666195190948,34.0,25000.0,976.6498948248254,34.0,60.0,94.0,58333.0,0.0,제주시,,,,,,,202602,63.82978723404256,62.5,13.47831211692596,8.462513604180511,-1.0332901620626722,,,,379.0,755.0,376.0,0.7978723404255428,0.0,0.0,,,,36.31018670160498,18.864734299516908,50.37037037037037,33.7193242780655,65.0,1134.0,272.0,457,1,6,0.0,,,,,0.1114292081669038,1.9440111086349063,23.98589065255732,0.2188183807439825,1.312910284463895,,38.88170105906759,49.33403805496829,33.95956412637569,49.94417934669327,36.83588786175123,하락,중립,50.151577354359354,아니오,예,중립,예,판단 보류,방향성(36.8) 또는 투자적합성(50.2)이 우선 검토 기준에는 부족하지만 즉시 제외 수준은 아님,다음 1~2개 분기 거래·임차·공급 변화를 확인 후 재판정,,,"상승확률 36.8, 투자적합성 50.2, 저평가 38.9, 촉매 49.3, 과열 49.9"
충청북도,청주시 청원구,2026-02-01,78.0,36000.0,1465.634336756002,68.0,16542.0,659.1106667825784,68.0,18.0,86.0,,0.0,청주시,,,,,,,202602,20.930232558139537,45.95,10.839576419269426,34.498102355189616,7.851145394085002,,,,503.0,1050.0,547.0,-8.04387568555759,0.0,,,,,27.282454416421007,46.24516908212561,50.0,39.598790945312366,0.0,724.0,80.0,177,9,14,0.0,,,,,,,11.049723756906078,5.084745762711864,7.909604519774011,,38.84958783710013,21.86046511627907,30.76697094834456,91.93456345306986,36.82566160472553,하락,중립,54.542490762877634,아니오,예,중립,예,판단 보류,방향성(36.8) 또는 투자적합성(54.5)이 우선 검토 기준에는 부족하지만 즉시 제외 수준은 아님,다음 1~2개 분기 거래·임차·공급 변화를 확인 후 재판정,,,"상승확률 36.8, 투자적합성 54.5, 저평가 38.8, 촉매 21.9, 과열 91.9"
서울특별시,광진구,2026-02-01,21.0,173000.0,6723.58968319397,90.0,68250.0,2746.104815864023,90.0,45.0,135.0,34659.0,0.0,광진구,,,,,,,202602,33.333333333333336,39.45086705202312,11.140576124594382,15.428414399560308,38.68462392843719,,8.41764467826791,-0.7374631268436573,364.0,911.0,547.0,-33.45521023765996,0.0,0.0,,,,27.217490992466427,35.88003220611916,50.37037037037037,36.03760026172087,613.0,828.0,613.0,253,6,17,0.0,595.0,0.0,,,1.7686603768141032,2.388989872760322,74.03381642512078,2.3715415019762847,6.719367588932807,0.0,38.60076154602031,34.41374990212199,19.98452658512971,75.18812097390546,36.178496900425955,하락,중립,60.59211497232218,아니오,예,중립,아니오,판단 보류,방향성(36.2) 또는 투자적합성(60.6)이 우선 검토 기준에는 부족하지만 즉시 제외 수준은 아님,다음 1~2개 분기 거래·임차·공급 변화를 확인 후 재판정,,,"상승확률 36.2, 투자적합성 60.6, 저평가 38.6, 촉매 34.4, 과열 75.2"
서울특별시,성동구,2026-02-01,40.0,176000.0,6844.690862007678,146.0,74500.0,2921.7329713138947,146.0,107.0,253.0,61410.0,0.0,성동구,,,,,,,202602,42.29249011857708,42.32954545454545,7.29672641371164,17.768251858772864,23.89679221024654,,8.927785707386704,3.058040357811528,596.0,1670.0,1074.0,-44.506517690875235,0.0,0.0,,,,33.62048258543509,31.966988727858293,50.37037037037037,37.229231681517035,0.0,2223.0,266.0,283,1,6,0.0,701.0,0.0,,,0.0,3.6199316072300927,11.965811965811966,0.3533568904593639,2.1201413427561837,0.0,27.689035375040945,31.28161459556808,14.886731639366936,70.30174989329919,34.90605967265328,하락,중립,75.20093592106923,아니오,예,중립,아니오,판단 보류,투자적합성(75.2)은 높지만 과열 가능성(70.3)이 커서 지금은 추격보다 관찰이 적절함,"가격 조정, 거래 회복, 임차 지지 강화가 보이면 상향 검토",,,"상승확률 34.9, 투자적합성 75.2, 저평가 27.7, 촉매 31.3, 과열 70.3"
경기도,과천시,2026-02-01,5.0,242200.0,9410.80890144825,42.0,91500.0,3612.883478916018,42.0,16.0,58.0,19681.0,0.0,과천시,,,,,,,202602,27.58620689655172,37.77869529314616,19.638110078726314,21.149895316048735,46.460774523100355,,,,79.0,288.0,209.0,-62.20095693779905,0.0,0.0,,,,13.090948793536413,37.95652173913043,50.37037037037037,31.113754718702808,846.0,1586.0,846.0,43,0,0,0.0,120.0,2.0,5.99,10.96,4.298562064935725,8.058533611096998,53.341740226986126,0.0,0.0,1.6666666666666667,25.050849485182074,24.45357972489755,10.653820315741635,68.62994859804412,29.205292684603908,하락,수도권 공급 부담 경계,47.10307206431238,예,아니오,"신뢰도 낮음, 비교단지 부족(43), 투자적합성 낮음(47.1)",아니오,판단 보류,사람 검증셋에서 판단보류로 표시됨. 핵심 수요는 강하지만 표본과 상품성 차이 영향이 커서 기계적 제외보다 판단 보류로 보는 편이 타당,추가 데이터와 현재 시장 체감 지표를 확인한 뒤 재판정,판단보류,핵심 수요는 강하지만 표본과 상품성 차이 영향이 커서 기계적 제외보다 판단 보류로 보는 편이 타당,"상승확률 29.2, 투자적합성 47.1, 저평가 25.1, 촉매 24.5, 과열 68.6"
전라남도,목포시,2026-02-01,114.0,18750.0,749.4408643760248,45.0,18907.0,736.716384778512,45.0,17.0,62.0,71990.0,0.0,목포시,,,,,,,202602,27.419354838709676,100.83733333333332,3.9855920550659008,8.272644071183999,10.208815429187812,,,,670.0,1248.0,578.0,15.91695501730104,0.0,0.0,,,,58.82738290206354,85.18961352657004,50.37037037037037,65.93991048771753,0.0,70.0,0.0,245,8,13,0.0,,,,,0.0,0.0972357271843311,0.0,3.2653061224489797,5.3061224489795915,,67.93330330822143,84.7463002114165,95.19837831696668,36.32598090303626,69.05987786934796,상승,중립,42.94506561912198,아니오,아니오,투자적합성 낮음(42.9),예,즉시 제외,사람 검증셋에서 제외우선으로 표시됨. 반등 가능성과 별개로 투자 효율과 출구 전략 관점에서 우선 검토 대상으로 보기 어렵다는 초기 판단,"거래 회복, 임차 지지, 공급 압박 완화가 실제로 확인되면 재검토",제외우선,반등 가능성과 별개로 투자 효율과 출구 전략 관점에서 우선 검토 대상으로 보기 어렵다는 초기 판단,"상승확률 69.1, 투자적합성 42.9, 저평가 67.9, 촉매 84.7, 과열 36.3"
전라남도,화순군,2026-02-01,13.0,28450.0,1107.625124541581,11.0,23000.0,927.253935637093,11.0,0.0,11.0,,0.0,화순군,,,,,,,202602,0.0,80.84358523725835,-5.027384343909191,-19.194107380301872,11.658158497951288,,,,74.0,141.0,67.0,10.44776119402986,0.0,,,,,65.29752156348947,84.16304347826087,50.0,68.0760738427871,,,,36,0,1,0.0,,,,,,,,0.0,2.7777777777777777,,58.25689212796157,68.37209302325581,79.1139969571832,26.368235251301087,66.64759946263356,상승,중립,22.161486633340576,예,아니오,"신뢰도 낮음, 비교단지 부족(36), 투자적합성 낮음(22.2)",예,즉시 제외,사람 검증셋에서 제외우선으로 표시됨. 표본과 시장 규모가 작고 투자 적합성이 낮아 현 단계에서는 제외우선이 타당하다는 초기 판단,"거래 회복, 임차 지지, 공급 압박 완화가 실제로 확인되면 재검토",제외우선,표본과 시장 규모가 작고 투자 적합성이 낮아 현 단계에서는 제외우선이 타당하다는 초기 판단,"상승확률 66.6, 투자적합성 22.2, 저평가 58.3, 촉매 68.4, 과열 26.4"
강원특별자치도,태백시,2026-02-01,2.0,14500.0,564.4410999541877,1.0,19380.0,753.3234859675038,1.0,0.0,1.0,12726.0,0.0,태백시,,,,,,,202602,0.0,133.6551724137931,-38.363144498669435,-8.664782044134455,-10.830793377882433,,,,15.0,30.0,15.0,0.0,0.0,0.0,,,,56.71143137897151,98.66304347826087,50.37037037037037,69.8092303615725,,,,40,1,2,0.0,,,,,,,,2.5,5.0,,77.28410579757616,40.46511627906977,99.83333333333331,29.525748808094047,66.52884456459765,상승,중립,2.5330242217875343,예,아니오,"신뢰도 낮음, 거래량 부족(30), 비교단지 부족(40), 투자적합성 낮음(2.5)",예,즉시 제외,사람 검증셋에서 제외우선으로 표시됨. 사용자 경험상 투자 매력과 출구 전략이 약한 지역으로 분류,"거래 회복, 임차 지지, 공급 압박 완화가 실제로 확인되면 재검토",제외우선,사용자 경험상 투자 매력과 출구 전략이 약한 지역으로 분류,"상승확률 66.5, 투자적합성 2.5, 저평가 77.3, 촉매 40.5, 과열 29.5"
전북특별자치도,익산시,2026-02-01,70.0,20850.0,859.4065494372353,76.0,20334.0,789.4998782256954,76.0,25.0,101.0,76320.0,0.0,익산시,,,,,,,202602,24.752475247524753,97.5251798561151,18.16896060402225,1.494073780327665,17.38759380076602,,,,563.0,1061.0,498.0,13.052208835341371,0.0,0.0,,,,51.92652036248499,87.35507246376812,50.37037037037037,63.93747609990544,295.0,806.0,0.0,240,2,4,0.0,,,,,0.3865303983228511,1.0560796645702306,0.0,0.8333333333333334,1.6666666666666667,,64.19355278960585,73.78435517970402,89.00177332990852,24.965308588670855,65.45291946533028,상승,중립,45.21405706220602,아니오,아니오,투자적합성 낮음(45.2),예,즉시 제외,사람 검증셋에서 제외우선으로 표시됨. 사용자 경험상 투자 효율이 낮고 우선 검토 대상으로 보기 어렵다고 판단,"거래 회복, 임차 지지, 공급 압박 완화가 실제로 확인되면 재검토",제외우선,사용자 경험상 투자 효율이 낮고 우선 검토 대상으로 보기 어렵다고 판단,"상승확률 65.5, 투자적합성 45.2, 저평가 64.2, 촉매 73.8, 과열 25.0"
충청남도,홍성군,2026-02-01,45.0,18600.0,806.9214323890967,66.0,16000.0,652.7143839708801,66.0,17.0,83.0,,0.0,홍성군,,,,,,,202602,20.481927710843372,86.02150537634408,-5.5411769397453075,-1.1432518897457444,3.854447177582343,,,,311.0,597.0,286.0,8.74125874125875,0.0,,,,,63.61829894093242,82.48671497584542,50.0,66.81766981791887,0.0,1242.0,949.0,60,0,2,0.0,,,,,,,76.40901771336554,0.0,3.3333333333333335,,54.50571841904137,64.18604651162791,89.41378685792944,35.245769188776066,64.5761336121436,상승,중립,20.24668550315149,아니오,아니오,투자적합성 낮음(20.2),예,즉시 제외,사람 검증셋에서 제외우선으로 표시됨. 방향성 신호가 있어도 투자 적합성과 출구 전략 측면에서 우선 검토보다는 제외 쪽이 타당하다는 초기 판단,"거래 회복, 임차 지지, 공급 압박 완화가 실제로 확인되면 재검토",제외우선,방향성 신호가 있어도 투자 적합성과 출구 전략 측면에서 우선 검토보다는 제외 쪽이 타당하다는 초기 판단,"상승확률 64.6, 투자적합성 20.2, 저평가 54.5, 촉매 64.2, 과열 35.2"
경상남도,밀양시,2026-02-01,29.0,21700.0,845.0554637715366,3.0,27000.0,1049.2932285845848,3.0,12.0,15.0,16800.0,0.0,밀양시,,,,,,,202602,80.0,124.42396313364056,-26.389270292529243,-16.291937782538433,-4.49752700572491,,,,192.0,365.0,173.0,10.98265895953756,0.0,0.0,,,,72.66131673763512,51.79468599033817,50.37037037037037,59.78525938426501,0.0,232.0,0.0,111,3,6,0.0,,,,,0.0,1.380952380952381,0.0,2.702702702702702,5.405405405405405,,80.2041980565564,69.4186046511628,78.51820256465986,28.46311998133977,64.29310197514339,상승,중립,16.615845723286135,아니오,아니오,투자적합성 낮음(16.6),예,즉시 제외,투자적합성 낮음(16.6),임차 지지와 공급 압박 완화가 확인되면 재검토,,,"상승확률 64.3, 투자적합성 16.6, 저평가 80.2, 촉매 69.4, 과열 28.5"
울산광역시,동구,2026-02-01,70.0,30000.0,1178.8078441602331,33.0,29000.0,1125.93931222403,33.0,19.0,52.0,42018.0,0.0,동구,,,,,,,202602,36.53846153846154,96.66666666666669,-2.998979157958503,1.6960316366128936,-12.4255006947101,,,,465.0,920.0,455.0,2.19780219780219,0.0,0.0,,,,59.04738508570805,68.2475845410628,50.37037037037037,60.0982012162478,36.0,36.0,36.0,199,4,9,0.0,,,,,0.0856775667571041,0.0856775667571041,100.0,2.0100502512562812,4.522613065326633,,68.75822961021946,68.4566596194503,83.26025221789729,30.157502803998057,62.65097423582392,상승,중립,42.13372830919741,아니오,아니오,투자적합성 낮음(42.1),예,즉시 제외,투자적합성 낮음(42.1),임차 지지와 공급 압박 완화가 확인되면 재검토,,,"상승확률 62.7, 투자적합성 42.1, 저평가 68.8, 촉매 68.5, 과열 30.2"
충청남도,서산시,2026-02-01,91.0,23500.0,974.8316199929104,184.0,16900.0,833.3084302064967,184.0,32.0,216.0,29272.0,0.0,서산시,,,,,,,202602,14.814814814814817,71.91489361702128,3.5116336551021865,-2.5097382336591867,19.478064178525024,,,,601.0,1149.0,548.0,9.671532846715335,0.0,0.0,,,,63.7897150343924,72.8768115942029,50.37037037037037,63.61536266432057,0.0,410.0,0.0,136,0,0,0.0,,,,,0.0,1.4006559169171904,0.0,0.0,0.0,,48.717572879135275,67.80126849894292,72.8271176226512,28.43283183952198,62.00858007173613,상승,중립,35.056254544771534,아니오,아니오,투자적합성 낮음(35.1),예,즉시 제외,투자적합성 낮음(35.1),임차 지지와 공급 압박 완화가 확인되면 재검토,,,"상승확률 62.0, 투자적합성 35.1, 저평가 48.7, 촉매 67.8, 과열 28.4"
부산광역시,서구,2026-02-01,37.0,44800.0,1901.8001074691024,20.0,36250.0,1487.750212918855,20.0,8.0,28.0,23179.0,0.0,서구,,,,,,,202602,28.571428571428573,80.91517857142857,110.40946996985036,-9.347170537001135,28.268835678351813,,,,225.0,402.0,177.0,27.118644067796605,0.0,0.0,,,,51.60170324271209,69.67874396135267,50.37037037037037,57.62083427615086,,,,156,0,1,0.0,,,,,,,,0.0,0.6410256410256411,,56.03447428758598,88.37209302325581,62.00905600231834,21.502001674127452,61.99556908993187,상승,중립,40.383572009305546,아니오,아니오,투자적합성 낮음(40.4),예,즉시 제외,투자적합성 낮음(40.4),임차 지지와 공급 압박 완화가 확인되면 재검토,,,"상승확률 62.0, 투자적합성 40.4, 저평가 56.0, 촉매 88.4, 과열 21.5"
전북특별자치도,김제시,2026-02-01,13.0,21000.0,816.3101837345779,8.0,18625.0,760.6732409735794,8.0,3.0,11.0,12203.0,0.0,김제시,,,,,,,202602,27.272727272727273,88.69047619047619,-25.73714576496393,-6.193214176689765,-21.13506789452122,,,,61.0,117.0,56.0,8.92857142857142,0.0,0.0,,,,64.9563271099465,80.42270531400966,50.37037037037037,66.72307029647457,0.0,770.0,122.0,45,0,0,0.0,,,,,0.0,6.3099237892321565,15.844155844155845,0.0,0.0,,58.36076536739819,40.507399577167014,72.42686866491474,31.971457533077253,61.53637394921698,상승,중립,8.807156790928435,예,아니오,"신뢰도 낮음, 비교단지 부족(45), 투자적합성 낮음(8.8)",예,즉시 제외,사람 검증셋에서 제외우선으로 표시됨. 거래와 비교 표본이 제한적이고 투자 적합성이 낮아 현 단계에서는 제외우선으로 보는 편이 안전,"거래 회복, 임차 지지, 공급 압박 완화가 실제로 확인되면 재검토",제외우선,거래와 비교 표본이 제한적이고 투자 적합성이 낮아 현 단계에서는 제외우선으로 보는 편이 안전,"상승확률 61.5, 투자적합성 8.8, 저평가 58.4, 촉매 40.5, 과열 32.0"
충청북도,음성군,2026-02-01,23.0,19800.0,769.2986948766402,30.0,16500.0,641.3139769395765,30.0,21.0,51.0,,0.0,음성군,,,,,,,202602,41.1764705882353,83.33333333333333,2.6485807575595377,-5.674277141702044,-24.20883603971749,,,,162.0,298.0,136.0,19.11764705882353,0.0,,,,,61.60224915383776,53.783212560386474,50.0,55.96502405767037,0.0,300.0,300.0,93,0,3,0.0,,,,,,,100.0,0.0,3.225806451612903,,55.31352358336063,83.25581395348837,76.2054444685938,33.00590493867598,59.96091747089661,상승,중립,14.19582699413171,아니오,아니오,투자적합성 낮음(14.2),예,즉시 제외,투자적합성 낮음(14.2),임차 지지와 공급 압박 완화가 확인되면 재검토,,,"상승확률 60.0, 투자적합성 14.2, 저평가 55.3, 촉매 83.3, 과열 33.0"
충청남도,당진시,2026-02-01,75.0,20700.0,868.8306986846868,77.0,18700.0,726.034166313709,77.0,51.0,128.0,24586.0,0.0,당진시,,,,,,,202602,39.84375,90.33816425120771,-12.294652240478175,-5.5640283194324125,4.554574213012019,,,,549.0,1079.0,530.0,3.584905660377369,0.0,0.0,,,,70.05513702369254,61.85748792270532,50.37037037037037,62.26476817501647,,,,135,0,0,0.0,,,,,,,,0.0,0.0,,58.50865269134184,49.76744186046512,82.31522132869667,14.249608763693267,59.82675190528257,상승,중립,31.11272106707881,아니오,아니오,투자적합성 낮음(31.1),예,즉시 제외,투자적합성 낮음(31.1),임차 지지와 공급 압박 완화가 확인되면 재검토,,,"상승확률 59.8, 투자적합성 31.1, 저평가 58.5, 촉매 49.8, 과열 14.2"
경상남도,사천시,2026-02-01,38.0,19550.0,780.7084850521227,35.0,19000.0,776.6524162715742,35.0,25.0,60.0,9447.0,0.0,사천시,,,,,,,202602,41.666666666666664,97.18670076726345,0.5222501978452865,-6.48366764400391,-9.508789232594872,,,,240.0,476.0,236.0,1.6949152542372836,0.0,0.0,,,,55.222185828147175,63.79589371980676,50.37037037037037,57.01002972578384,0.0,0.0,0.0,149,0,2,0.0,,,,,0.0,0.0,,0.0,1.342281879194631,,60.97050715143574,70.03171247357294,90.84472496097686,14.308861626418128,59.55735375179998,상승,중립,13.800676718158426,아니오,아니오,투자적합성 낮음(13.8),예,즉시 제외,투자적합성 낮음(13.8),임차 지지와 공급 압박 완화가 확인되면 재검토,,,"상승확률 59.6, 투자적합성 13.8, 저평가 61.0, 촉매 70.0, 과열 14.3"
강원특별자치도,고성군,2026-02-01,4.0,23950.0,1057.003979034704,3.0,17000.0,688.4367400955728,3.0,4.0,7.0,,0.0,고성군,,,,,,,202602,57.142857142857146,70.9812108559499,-11.269446133082017,-14.767843542064508,-12.213222055751604,,,,36.0,58.0,22.0,63.63636363636365,0.0,,,,,72.57915711322197,30.67632850241546,50.0,52.268377821134195,0.0,0.0,0.0,18,0,0,0.0,,,,,,,,0.0,0.0,,52.545037667867675,98.6046511627907,47.01586611606172,22.20109546165884,59.26031779939269,상승,중립,16.454031732232124,예,아니오,"신뢰도 낮음, 비교단지 부족(18), 투자적합성 낮음(16.5)",예,즉시 제외,"신뢰도 낮음, 비교단지 부족(18), 투자적합성 낮음(16.5)",거래량과 비교 단지 표본이 쌓이면 재검토,,,"상승확률 59.3, 투자적합성 16.5, 저평가 52.5, 촉매 98.6, 과열 22.2"
충청북도,보은군,2026-02-01,4.0,16650.0,708.2357010764201,,,,0.0,0.0,0.0,,0.0,보은군,,,,,,,202602,,,-2.4871950890759664,-10.613262164986304,-1.9057999454484496,,,,25.0,46.0,21.0,19.047619047619047,0.0,,,,,63.05655639261928,50.0,50.0,55.222622557047714,,,,20,0,0,0.0,,,,,,,,0.0,0.0,,51.98493285293154,82.7906976744186,72.67115844381657,10.164319248826292,58.87218036903592,상승,중립,3.492718974136057,예,아니오,"신뢰도 낮음, 거래량 부족(46), 비교단지 부족(20), 투자적합성 낮음(3.5)",예,즉시 제외,사람 검증셋에서 제외우선으로 표시됨. 거래량과 비교 표본이 매우 부족해 투자 판단 기준 지역으로 삼기 어렵다는 초기 판단,"거래 회복, 임차 지지, 공급 압박 완화가 실제로 확인되면 재검토",제외우선,거래량과 비교 표본이 매우 부족해 투자 판단 기준 지역으로 삼기 어렵다는 초기 판단,"상승확률 58.9, 투자적합성 3.5, 저평가 52.0, 촉매 82.8, 과열 10.2"
충청남도,논산시,2026-02-01,19.0,25100.0,1004.1350194844234,8.0,22914.0,892.6183528345184,8.0,0.0,8.0,13632.0,0.0,논산시,,,,,,,202602,0.0,91.29083665338644,-14.631042305929189,3.4490325406776767,-15.297523804515343,,,,117.0,243.0,126.0,-7.14285714285714,0.0,0.0,,,,49.54634785456928,93.16304347826087,50.37037037037037,65.0181969518116,433.0,433.0,0.0,68,0,0,0.0,,,,,3.176349765258216,3.176349765258216,0.0,0.0,0.0,,53.60196255049678,31.405919661733616,76.64289136748928,31.048442168160477,58.263920198102674,상승,중립,15.769733364459148,아니오,아니오,투자적합성 낮음(15.8),예,즉시 제외,투자적합성 낮음(15.8),임차 지지와 공급 압박 완화가 확인되면 재검토,,,"상승확률 58.3, 투자적합성 15.8, 저평가 53.6, 촉매 31.4, 과열 31.0"
전라남도,무안군,2026-02-01,38.0,27850.0,1082.699051854491,13.0,22500.0,874.9633222445726,13.0,5.0,18.0,,0.0,무안군,,,,,,,202602,27.77777777777778,80.78994614003591,-14.851016607255383,16.300575216321135,1.1205122727901085,,,,350.0,684.0,334.0,4.79041916167664,0.0,,,,,52.72245878371001,71.11111111111111,50.0,58.477872402372896,,,,53,3,4,0.0,,,,,,,,5.660377358490566,7.547169811320755,,59.88453979692106,53.48837209302325,76.3152937767152,63.50036394075045,57.94044746515267,상승,중립,31.92349489241469,아니오,아니오,투자적합성 낮음(31.9),예,즉시 제외,투자적합성 낮음(31.9),임차 지지와 공급 압박 완화가 확인되면 재검토,,,"상승확률 57.9, 투자적합성 31.9, 저평가 59.9, 촉매 53.5, 과열 63.5"
