분석권역,서열체계,급지레벨,비교집단,기준기간,전용면적_구분,최소거래건수,시도,시군구,읍면동,평단가_평균,평단가_중앙값,거래건수,서열단계수,급지,급지_점수,급지그룹,비고,산정방식,데이터출처
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,군포시,금정동,2775.398224793703,2221.3940786420844,270,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,의정부시,의정부동,2126.9205254699345,2217.864313395901,285,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,시흥시,배곧동,2225.840309696508,2207.7202597658857,2065,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,고양시 덕양구,성사동,2071.899855903211,2202.3988966137726,213,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,광주시,신현동,2124.6162074762938,2201.7598351825495,351,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,수원시 팔달구,화서동,2133.3014130448437,2189.545009516998,456,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,안산시 단원구,고잔동,2326.7398103079195,2182.787381969448,1272,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,김포시,풍무동,2075.9406015349605,2179.074959915965,1342,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,용인시 처인구,역북동,2001.684466145057,2178.823622194863,493,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,광주시,태전동,2062.9122182700485,2178.8082360546523,943,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,수원시 권선구,호매실동,2056.075064516115,2176.1680335400993,663,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,용인시 기흥구,언남동,2222.109474949867,2168.467703088448,270,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,수원시 권선구,세류동,2031.962985862939,2164.8263373589116,306,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,도봉구,도봉동,2166.0461613431557,2160.0079394886425,404,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,시흥시,장현동,2136.9437555739228,2159.466420360391,450,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,은평구,역촌동,2212.802394880924,2154.8693852857978,77,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,부천시 소사구,송내동,2160.703713402617,2153.650069000582,452,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,부천시 소사구,범박동,2223.5411612998346,2150.5818616635283,419,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,수원시 장안구,정자동,2613.7716374354177,2140.2196040644244,902,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,부천시 원미구,역곡동,2143.144801722658,2139.2891142273425,211,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,시흥시,능곡동,2309.7734621126283,2133.7295400490893,256,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,시흥시,산현동,2126.801333690624,2132.262532878866,227,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,수원시 팔달구,인계동,2192.6121139988495,2131.7607059706806,371,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,의정부시,고산동,2135.2375354380597,2129.6454801469154,133,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,화성시 만세구,새솔동,2141.795741035398,2129.2533885843363,918,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,광주시,장지동,1956.7900431382827,2122.800295115839,113,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,화성시 동탄구,능동,2114.6587619796255,2121.088877515874,852,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,수원시 장안구,송죽동,2001.2648635698267,2111.2940425764896,140,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,부천시 오정구,오정동,1944.5071684999436,2104.3545525664845,101,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,고양시 일산서구,주엽동,2146.862841838771,2099.570395595978,515,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,수원시 권선구,금곡동,2102.1679011602378,2092.8599631609964,892,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,은평구,구산동,2090.5688733938314,2088.766741065992,124,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,도봉구,쌍문동,2133.1542936353117,2084.380895896993,437,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,인천광역시,서구,신현동,1939.772106327098,2084.2064194142076,405,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,안산시 단원구,선부동,2024.509886322431,2074.337553388783,538,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,의왕시,오전동,2175.5745271193127,2070.7378852589345,689,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,파주시,목동동,2039.2844784312174,2070.581598510774,1420,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,도봉구,방학동,2175.481923242629,2063.4302075353135,518,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,용인시 기흥구,중동,1992.9632230048555,2057.106123104945,843,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,서울특별시,은평구,갈현동,2072.879182190952,2031.4281152918084,62,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,고양시 덕양구,화정동,2079.9448186994086,2029.5928524805017,748,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,인천광역시,부평구,삼산동,1975.913387305961,2027.939312013404,690,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,오산시,내삼미동,2039.634676455634,2025.8567646177682,282,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,안산시 상록구,건건동,1930.8401197846279,2023.8960629733706,99,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,고양시 덕양구,토당동,2114.5527294183153,2023.3150644974492,282,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,수원시 영통구,매탄동,2147.6894402471557,1994.9714983116085,1174,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,고양시 덕양구,행신동,2010.0121372914973,1985.4565928657519,798,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,고양시 일산동구,백석동,2392.0653758959197,1985.1852827048704,332,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,인천광역시,미추홀구,도화동,1734.5061646611957,1984.9819959700392,573,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,부천시 소사구,소사본동,2001.622664873868,1984.7230080371216,574,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,화성시 병점구,능동,1819.109064199402,1984.1235051600759,294,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,군포시,대야미동,1993.4173356599752,1983.6110939868,147,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,파주시,동패동,2065.281061979119,1977.7792706737662,1016,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,의정부시,산곡동,2087.8546280618766,1977.40262812574,213,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,용인시 처인구,고림동,1621.807657952374,1972.5153090871147,521,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,김포시,운양동,1934.952466327713,1964.4875118890395,790,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,용인시 기흥구,상갈동,1919.2670922495251,1957.7076418138943,161,10,6,5,중급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,남양주시,와부읍,1980.50354151113,1944.9154275883388,710,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,군포시,당동,1895.8621218153287,1934.7449818462856,402,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,인천광역시,부평구,부평동,1814.5670749461508,1934.7330780908444,772,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,평택시,동삭동,1925.075404616187,1915.2845741173714,1249,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,파주시,다율동,1827.0076264524555,1899.2412803517147,328,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,용인시 기흥구,동백동,2046.7540981879472,1896.505541902019,874,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,인천광역시,남동구,구월동,1826.4089883658814,1890.9521827968226,1378,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,군포시,당정동,1840.2108046920482,1886.0540263515738,220,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,이천시,안흥동,1818.3064930530609,1877.0872423892142,146,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,안양시 만안구,박달동,1936.040236631306,1867.2576487160318,320,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,부천시 오정구,원종동,1890.0131062191158,1864.402900563171,128,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,광주시,쌍령동,1722.0740307321444,1849.2672215370255,379,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,파주시,야당동,1926.3832558919003,1848.5205152017365,928,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,고양시 일산서구,대화동,2165.4938079333365,1840.9475663178355,376,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,화성시 병점구,반월동,2069.0511860533147,1835.658016764624,865,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,수원시 장안구,조원동,1889.8903423041295,1834.3697391706532,359,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,안산시 단원구,초지동,2016.9825156015297,1833.5093126993843,611,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,김포시,장기동,1830.7523723996092,1824.943116927305,1489,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,고양시 일산동구,중산동,1901.1019899588125,1823.6533405307741,546,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,남양주시,퇴계원읍,1912.2778773187854,1820.651173593011,277,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,인천광역시,서구,당하동,1815.2127622363064,1789.2530963267936,1729,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,인천광역시,남동구,논현동,1724.1447462787612,1789.0762697798668,1339,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,수원시 권선구,구운동,1695.3066861114883,1771.342539555354,222,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,남양주시,호평동,1820.1584243938184,1750.3995408507515,1120,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,수원시 권선구,오목천동,1767.5226718218403,1742.958380060245,275,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,오산시,수청동,1834.2321108738754,1742.3192732181185,224,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,인천광역시,연수구,동춘동,1722.7788126107498,1740.9049804389983,817,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,오산시,세교동,1732.260334330349,1735.6788756183428,156,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,인천광역시,부평구,부개동,1809.3118371037233,1734.9621183692525,380,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,오산시,부산동,1646.3352454367011,1732.4509940954667,349,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,김포시,사우동,1805.4504090663834,1731.0830550309358,219,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,의정부시,장암동,1771.7388196628997,1725.911912111255,221,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,수원시 권선구,입북동,1760.3465259430523,1715.0919299993805,145,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,인천광역시,중구,운남동,1699.5376776173591,1715.0473664855451,491,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,시흥시,신천동,1595.7719411879225,1713.566459612864,104,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,부천시 소사구,괴안동,2084.4990076506438,1711.7759018289953,263,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,의정부시,낙양동,1724.220413794388,1710.17667088079,531,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,인천광역시,계양구,귤현동,1673.6303849704595,1708.0380689781448,147,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,안산시 상록구,성포동,1836.0126787944969,1705.3052689609217,452,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,인천광역시,남동구,서창동,1723.1213815801389,1702.3601739668798,882,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,시흥시,장곡동,1947.99798913246,1700.3275535882074,241,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,양주시,옥정동,1638.836009226007,1696.4708720118203,2082,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,안산시 단원구,원곡동,1940.7778630092262,1689.7024882554488,406,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,양평군,양평읍,1600.9644633678279,1684.7332420912157,381,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,김포시,구래동,1753.1269276038645,1676.282551068143,823,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,고양시 일산서구,일산동,1728.9887905171324,1673.7167117694396,1278,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,여주시,천송동,1694.8976051887907,1673.4940538254586,56,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,인천광역시,계양구,박촌동,1698.2028975155506,1668.8215940764503,110,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,고양시 일산서구,덕이동,1531.2482289389707,1663.854426440017,205,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,의정부시,민락동,1651.7885352112019,1653.553021573044,906,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,수원시 장안구,율전동,1780.9880874794,1648.9942304693593,298,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,인천광역시,부평구,십정동,1836.9879158591123,1642.4337783165486,370,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,용인시 처인구,남사읍,1621.7026959155296,1636.5467176691022,441,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,인천광역시,중구,중산동,1634.8519240142136,1630.0424021146916,1086,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,인천광역시,중구,운서동,1560.5515784679542,1627.6522700823377,423,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,김포시,마산동,1623.1445857701162,1626.4644600394804,863,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,평택시,세교동,1483.0778449031202,1620.9243321003803,469,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,고양시 일산동구,풍동,1677.539463841964,1603.8006162897245,462,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,남양주시,진접읍,1505.2160303813118,1594.9923930047253,1409,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,용인시 기흥구,청덕동,1573.5867647934658,1594.930455197042,200,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,부천시 원미구,심곡동,1641.6503178380558,1589.5359744551831,64,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,인천광역시,부평구,구산동,1592.0267215848878,1579.8284230266781,59,10,7,4,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
수도권,10급지,읍면동,수도권 전체,202301~202512,중소형,50,경기도,용인시 기흥구,보라동,1716.3927435008904,1559.7862816319853,422,10,8,3,하급지,,현재 DuckDB 재산출(수도권 10급지),apartment.duckdb/v_sale_clean
