분석권역,서열체계,급지레벨,비교집단,기준기간,전용면적_구분,최소거래건수,시도,도시루트,시군구,읍면동,평단가_평균,평단가_중앙값,거래건수,서열단계수,급지,급지_점수,급지그룹,비고,산정방식,데이터출처
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청남도,천안시,천안시 동남구,청수동,775.2956948272257,680.7790212692873,179,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청남도,천안시,천안시 동남구,쌍용동,658.6068661805083,660.351624961648,26,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청남도,천안시,천안시 동남구,목천읍,620.2332286238045,641.8622563597852,167,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청남도,천안시,천안시 동남구,영성동,497.95701810333037,496.86614449285406,15,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 흥덕구,강서동,1976.3860220267284,2219.986057717003,56,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 흥덕구,문암동,2076.776091776731,2081.5228623577254,140,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 흥덕구,복대동,1883.1846728274613,1943.6100272713625,1220,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 흥덕구,송절동,1747.282442090205,1746.9023656851416,575,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 상당구,방서동,1646.189358762412,1671.1808369103148,707,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 청원구,주중동,1654.0137988104843,1649.0331227599902,131,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 청원구,주성동,1618.857650352061,1624.416347695555,293,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 흥덕구,가경동,1612.9784657589037,1556.6378599155908,970,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 서원구,수곡동,1210.0402964887376,1551.1670282695536,377,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 흥덕구,비하동,1505.895510450084,1478.1238640569482,392,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 상당구,북문로3가,1408.4009288993177,1433.2646828072948,124,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 상당구,탑동,1232.5692343439887,1402.621948481501,265,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 상당구,용정동,1355.871384270852,1400.7564084605688,156,3,1,3,상위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 상당구,문화동,1382.034130692615,1388.9820767036756,75,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 서원구,모충동,1198.0475034641865,1380.0464503802111,586,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 흥덕구,오송읍,1387.7425162642612,1363.0128339438643,303,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 흥덕구,옥산면,1285.2286282821915,1334.5624536806154,438,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 청원구,오창읍,1369.1488002596752,1322.8540853133695,1334,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 서원구,성화동,1278.2792461412087,1285.5822380529771,320,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 서원구,남이면,1269.9368584236436,1278.6488914748472,154,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 상당구,용암동,1282.3089338462687,1265.3964992083138,1036,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 서원구,사직동,1147.1287337605745,1229.8774039403077,358,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 서원구,산남동,1189.3384665379212,1186.2046499377846,425,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 청원구,내덕동,1127.4711432615022,1167.811085847681,270,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 상당구,용담동,1160.2532596187941,1077.3857604024367,368,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 흥덕구,강내면,977.8456015617388,997.8801308428255,120,3,2,2,중위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 흥덕구,봉명동,934.6166740688113,877.3552987139756,210,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 상당구,금천동,929.3261887949072,871.4104781294109,861,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 서원구,개신동,876.5940604014132,864.3613759418328,433,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 서원구,분평동,832.914812174593,829.366585871565,397,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 청원구,율량동,959.5039891429061,797.7938082444208,583,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 청원구,사천동,1024.6009716992403,740.595653288196,245,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 흥덕구,운천동,725.8623797389313,719.5790656946516,42,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 흥덕구,신봉동,743.5000493924235,679.6859544871098,140,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 서원구,사창동,713.9922574371479,630.574177199226,81,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 상당구,대성동,574.3963357887881,603.1744487520613,56,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 상당구,영동,594.9936447941495,601.060029454354,20,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 상당구,영운동,532.0271820071346,533.0022081520053,94,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
주요중소도시,3단계 상대서열,읍면동,도시 내부,202301~202512,중소형,15,충청북도,청주시,청주시 청원구,우암동,578.0773618363454,449.36795420354423,23,3,3,1,하위권,,현재 DuckDB 재산출(도시 내부 3단계 상대서열),apartment.duckdb/v_sale_clean
